,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2998,31851,-0.15,0.76,-0.004,0.08,0.45,-0.007,0.88,-0.76,-0.03,0.02,0.002,60.375,-60.375
2999,31862,-0.15,0.76,0.001,0.21,0.65,0.008,0.82,-0.68,-0.02,0.02,0.002,66.947,-66.947
3000,31872,0.27,0.66,0.001,-0.13,0.43,0.008,0.78,-0.55,-0.02,0.01,0.002,66.947,-66.947
3001,31882,-0.15,0.6,0.001,-0.13,0.43,0.008,0.76,-0.6,-0.01,0.01,0.002,48.92,-48.92
3002,31893,-0.15,0.6,-0.005,0.17,0.78,-0.003,0.73,-0.63,-0.0,0.0,0.003,48.92,-48.92
3003,31903,0.24,0.32,0.005,-0.07,0.29,0.005,0.57,-0.58,-0.0,-0.0,0.002,62.554,-62.554
3004,31913,-0.02,0.4,0.005,-0.08,0.33,0.005,0.58,-0.42,0.0,-0.0,0.003,62.554,-62.554
3005,31924,-0.02,0.4,-0.001,-0.08,0.33,-0.009,0.55,-0.51,0.01,-0.01,0.002,62.554,-62.554
3006,31934,-0.02,0.34,0.004,0.13,0.31,0.0,0.53,-0.44,0.01,-0.01,0.002,44.527,-44.527
3007,31944,0.06,0.28,0.004,0.19,0.3,0.0,0.34,-0.37,0.01,-0.01,0.002,44.527,-44.527
3008,31954,0.06,0.28,0.004,0.19,0.3,0.007,0.31,-0.22,0.01,-0.01,0.004,62.554,-62.554
3009,31964,0.1,0.29,0.009,-0.2,0.21,0.009,0.21,-0.23,0.01,-0.01,0.003,62.554,-62.554
3010,31974,-0.08,0.21,0.009,-0.22,0.19,0.009,0.19,-0.22,0.01,-0.01,0.003,60.375,-60.375
3011,31984,-0.08,0.21,0.001,-0.22,0.19,-0.007,0.16,-0.17,0.01,-0.01,0.002,60.375,-60.375
3012,31995,-0.1,0.19,-0.001,0.09,0.18,-0.001,0.03,-0.12,0.01,-0.01,0.002,60.375,-60.375
3013,32005,0.19,0.1,0.001,0.13,0.07,-0.003,-0.11,0.18,0.01,-0.01,0.002,60.375,-60.375
3014,32015,0.19,0.1,0.001,0.13,0.07,-0.003,-0.14,0.23,0.01,-0.01,0.003,53.786,-53.786
3015,32026,0.09,0.06,-0.004,0.06,0.03,-0.007,-0.21,0.23,0.01,-0.01,0.003,53.786,-53.786
3016,32036,-0.05,-0.04,-0.001,-0.03,-0.07,-0.001,-0.24,0.24,0.0,-0.0,0.003,62.554,-62.554
3017,32046,-0.02,-0.05,-0.001,-0.03,-0.07,-0.001,-0.28,0.32,0.0,-0.0,0.002,46.723,-46.723
3018,32057,-0.02,-0.05,-0.003,0.1,-0.09,-0.005,-0.26,0.29,0.0,-0.0,0.003,64.751,-64.751
3019,32067,-0.01,-0.17,-0.002,0.16,-0.12,-0.003,-0.28,0.33,0.0,0.0,0.004,64.751,-64.751
3020,32077,0.04,-0.19,-0.002,0.01,-0.17,-0.003,-0.3,0.31,0.0,-0.0,0.002,60.375,-60.375
3021,32088,0.04,-0.19,0.0,0.01,-0.17,-0.004,-0.26,0.28,0.0,0.0,0.002,53.786,-53.786
3022,32098,-0.04,-0.3,-0.003,0.03,-0.24,-0.005,-0.21,0.22,0.0,0.0,0.003,53.786,-53.786
3023,32108,0.05,-0.3,-0.001,0.07,-0.28,-0.005,-0.2,0.17,0.0,0.0,0.001,35.758,-35.758
3024,32120,0.0,-0.28,-0.001,0.07,-0.28,-0.001,-0.14,0.16,0.0,0.0,0.002,55.982,-55.982
3025,32131,0.0,-0.28,-0.001,0.1,-0.28,-0.008,-0.09,0.08,0.0,0.0,0.002,58.178,-58.178
3026,32141,-0.09,-0.29,-0.004,0.0,-0.3,-0.004,-0.04,0.03,0.0,-0.0,0.002,58.178,-58.178
3027,32151,-0.1,-0.28,0.0,0.02,-0.28,-0.004,-0.04,0.02,0.0,-0.0,0.002,58.178,-58.178
3028,32161,-0.1,-0.28,0.0,0.02,-0.28,-0.004,-0.01,0.01,0.0,-0.0,0.002,58.178,-58.178
3029,32172,-0.01,-0.27,0.002,0.06,-0.25,-0.001,-0.0,-0.01,0.0,-0.0,0.002,62.554,-62.554
3030,32182,-0.01,-0.24,0.001,0.06,-0.22,0.0,0.02,-0.05,0.0,-0.0,0.002,22.106,-22.106
3031,32192,-0.02,-0.22,0.001,0.06,-0.22,0.0,0.05,-0.07,0.0,-0.0,0.002,58.178,-58.178
3032,32203,-0.02,-0.22,0.001,0.05,-0.22,-0.002,0.04,-0.08,0.0,-0.0,0.002,60.375,-60.375
3033,32213,-0.03,-0.17,0.003,0.03,-0.16,0.0,0.03,-0.04,0.0,-0.0,0.002,62.554,-62.554
3034,32223,-0.03,-0.17,0.003,0.03,-0.16,0.0,0.03,-0.02,0.0,0.0,0.002,22.106,-22.106
3035,32234,0.0,-0.11,0.005,0.04,-0.09,0.001,0.03,-0.03,0.0,0.0,0.002,40.134,-40.134
3036,32244,0.0,-0.07,0.007,0.02,-0.06,0.002,0.02,-0.03,0.0,0.0,0.002,58.178,-58.178
3037,32254,-0.02,-0.01,0.007,0.01,-0.05,0.002,0.02,-0.02,0.0,0.0,0.002,58.178,-58.178
3038,32264,-0.02,-0.01,0.004,0.01,-0.05,0.001,0.02,-0.02,0.0,0.0,0.002,58.178,-58.178
3039,32275,-0.02,0.05,0.008,-0.05,0.11,0.001,0.01,0.01,0.0,0.0,0.002,40.134,-40.134
3040,32285,-0.03,0.28,0.007,-0.09,0.25,0.002,0.0,-0.01,0.0,0.0,0.002,60.375,-60.375
3041,32295,-0.03,0.28,0.007,-0.09,0.25,0.002,0.0,-0.0,0.0,0.0,0.001,64.751,-64.751
3042,32305,0.14,0.49,0.001,0.3,0.45,0.002,-0.0,0.0,0.0,0.0,0.003,64.751,-64.751
3043,32315,0.08,0.52,0.002,-0.03,0.5,0.004,-0.0,0.0,0.0,0.0,0.003,62.554,-62.554
3044,32325,0.08,0.52,0.002,-0.03,0.5,0.004,-0.0,0.0,0.0,0.0,0.002,58.178,-58.178
3045,32335,0.0,0.15,0.002,-0.21,0.58,-0.058,0.0,0.0,0.0,0.0,0.002,98.627,-98.627
3046,32345,-0.39,0.31,-0.005,-0.8,0.37,0.02,0.0,-0.0,0.0,0.0,0.002,62.554,-62.554
3047,32355,-0.39,0.31,-0.005,-0.8,0.37,0.02,0.0,-0.0,0.0,0.0,0.002,62.554,-62.554
3048,32365,-0.44,0.13,-0.035,0.54,0.01,-0.017,0.0,-0.0,0.0,0.0,0.003,46.723,-46.723
3049,32375,0.67,-0.09,0.011,0.51,-0.01,0.007,0.0,-0.0,0.0,0.0,0.001,46.723,-46.723
3050,32385,0.67,-0.09,0.011,0.51,-0.01,0.007,0.0,-0.0,0.0,0.0,0.002,64.751,-64.751
3051,32395,0.21,-0.1,0.008,-0.06,-0.13,-0.003,0.0,-0.01,0.0,-0.0,0.002,44.527,-44.527
3052,32405,-0.61,-0.14,-0.01,-0.62,-0.11,-0.012,0.0,-0.01,0.0,-0.0,0.002,44.527,-44.527
3053,32415,-0.61,-0.14,-0.01,-0.62,-0.11,-0.012,0.0,-0.01,0.0,-0.0,0.002,42.33,-42.33
3054,32426,0.09,-0.21,-0.001,0.07,-0.23,-0.002,0.0,-0.01,0.0,-0.0,0.002,44.527,-44.527
3055,32436,0.18,-0.26,-0.01,0.38,-0.26,-0.004,0.0,-0.0,0.0,-0.0,0.002,60.375,-60.375
3056,32446,0.18,-0.26,-0.01,0.38,-0.26,-0.004,0.0,-0.0,0.0,-0.0,0.003,60.375,-60.375
3057,32457,0.15,-0.3,-0.002,0.28,-0.32,-0.012,0.0,0.01,0.0,0.0,0.003,46.723,-46.723
3058,32467,-0.07,-0.59,0.021,0.77,-0.51,-0.016,0.0,0.01,0.0,0.0,0.003,64.751,-64.751
3059,32477,0.21,-0.59,0.021,0.77,-0.51,-0.016,0.0,0.01,0.0,0.0,0.002,62.554,-62.554
3060,32487,0.21,-0.59,0.041,-1.11,-0.38,0.016,0.0,0.01,0.0,0.0,0.003,62.554,-62.554
3061,32497,-0.5,-0.36,0.001,-1.24,-0.41,-0.001,0.0,0.0,0.0,0.0,0.002,60.375,-60.375
3062,32507,-0.38,-0.31,0.001,-1.24,-0.41,-0.001,0.0,0.0,0.0,0.0,0.002,58.178,-58.178
3063,32518,-0.38,-0.31,-0.023,0.84,-0.06,-0.017,0.0,0.01,0.0,0.0,0.002,58.178,-58.178
3064,32528,0.39,0.03,-0.004,0.77,0.01,-0.01,0.0,0.01,0.0,0.0,0.002,76.206,-76.206
3065,32538,0.3,0.05,-0.004,-0.07,0.16,-0.01,0.0,0.01,0.0,0.0,0.002,60.375,-60.375
3066,32548,0.3,0.05,0.011,-0.07,0.16,0.01,0.0,0.01,0.0,0.0,0.002,62.554,-62.554
3067,32558,-0.3,0.16,0.001,0.03,0.2,0.001,0.0,0.01,0.0,0.0,0.002,62.554,-62.554
3068,32568,0.38,-0.98,0.001,-0.1,-1.05,0.001,0.0,0.0,0.0,0.0,0.002,46.723,-46.723
3069,32578,0.38,-0.98,0.013,-0.1,-1.05,0.001,0.0,0.01,0.0,0.0,0.002,46.723,-46.723
3070,32588,0.32,0.31,0.019,-0.76,0.36,0.008,0.0,0.0,0.0,0.0,0.002,26.482,-26.482
3071,32598,-0.32,0.04,0.019,0.3,0.43,0.008,0.0,-0.01,0.0,-0.0,0.002,44.527,-44.527
3072,32608,-0.32,0.04,0.003,0.3,0.43,-0.002,0.0,-0.01,0.0,-0.0,0.002,44.527,-44.527
3073,32618,0.1,0.24,0.008,0.33,0.5,-0.003,0.0,-0.01,0.0,-0.0,0.003,44.527,-44.527
3074,32628,-0.14,0.57,0.008,0.17,0.87,-0.003,0.0,-0.01,0.0,-0.0,0.003,44.527,-44.527
3075,32638,-0.14,0.57,0.007,0.17,0.87,0.0,0.0,-0.01,0.0,-0.0,0.003,46.723,-46.723
3076,32648,-0.09,0.21,0.005,0.07,0.33,0.001,0.0,-0.01,0.0,-0.0,0.003,42.33,-42.33
3077,32658,-0.14,0.09,0.005,-0.23,-0.05,0.001,0.0,-0.0,0.0,0.0,0.002,103.02,-103.02
3078,32669,-0.14,0.09,-0.002,-0.23,-0.05,-0.001,0.0,-0.0,0.0,0.0,0.0,48.92,-48.92
3079,32679,0.2,-0.22,-0.013,0.18,-0.13,-0.004,0.0,-0.0,0.0,0.0,0.002,69.144,-69.144
3080,32689,0.13,-0.2,-0.013,0.04,-0.17,-0.004,0.0,-0.0,0.0,0.0,0.003,48.92,-48.92
3081,32700,0.13,-0.2,-0.002,0.04,-0.17,0.009,0.0,-0.0,0.0,0.0,0.002,48.92,-48.92
3082,32710,-0.08,-0.18,0.001,-0.11,-0.13,0.008,0.0,-0.01,0.0,-0.0,0.002,48.92,-48.92
3083,32720,-0.7,0.83,-0.002,-2.19,-1.14,0.011,0.0,-0.01,0.0,-0.0,0.002,44.527,-44.527
3084,32730,-0.7,0.83,-0.002,-2.19,-1.14,0.011,0.0,-0.01,0.0,-0.0,0.003,44.527,-44.527
3085,32741,-0.2,-0.41,-0.034,0.38,0.39,0.0,0.0,-0.0,0.0,-0.0,0.003,44.527,-44.527
3086,32751,-0.15,-0.11,-0.033,0.49,-0.48,-0.01,0.0,-0.0,0.0,-0.0,0.003,64.751,-64.751
3087,32761,0.25,-0.32,-0.033,0.49,-0.48,-0.01,0.0,-0.0,0.0,-0.0,0.002,46.723,-46.723
3088,32772,0.25,-0.32,-0.009,0.55,-0.2,0.001,0.0,0.0,0.0,-0.0,0.002,64.751,-64.751
3089,32782,0.0,-0.22,-0.005,0.04,-0.22,0.005,0.0,0.0,0.0,-0.0,0.002,64.751,-64.751
3090,32792,-0.14,-0.11,-0.005,0.04,-0.22,0.005,0.0,0.0,0.0,-0.0,0.002,66.947,-66.947
3091,32803,-0.14,-0.11,-0.002,-0.17,0.01,0.007,0.0,0.0,0.0,-0.0,0.002,64.751,-64.751
3092,32813,-0.24,0.06,-0.003,-0.24,0.04,0.005,0.0,-0.02,0.0,-0.0,0.002,62.554,-62.554
3093,32823,-0.23,0.2,-0.003,0.14,0.56,0.005,0.0,-0.06,0.0,-0.0,0.004,62.554,-62.554
3094,32834,-0.23,0.2,-0.008,0.14,0.56,0.004,0.07,-0.22,0.0,-0.01,0.002,42.33,-42.33
3095,32844,0.19,0.64,-0.005,0.26,0.67,0.002,0.24,-0.43,0.01,-0.03,0.002,44.527,-44.527
3096,32854,0.35,0.56,0.001,0.32,0.54,0.002,0.29,-0.37,0.02,-0.02,0.001,24.302,-24.302
3097,32864,0.35,0.56,0.001,0.32,0.54,0.005,0.42,-0.3,0.03,-0.02,0.001,60.375,-60.375
3098,32874,0.2,0.57,-0.003,0.17,0.21,-0.007,0.4,-0.27,0.03,-0.02,0.002,42.33,-42.33
3099,32884,0.13,-1.83,-0.003,0.17,0.21,-0.007,0.3,-0.2,0.02,-0.02,0.002,42.33,-42.33
3100,32895,0.13,-1.83,-0.019,0.59,-0.2,-0.019,0.21,-0.11,0.02,-0.02,0.002,42.33,-42.33
3101,32905,-0.01,-1.63,-0.011,0.0,-2.07,-0.019,0.09,0.02,0.01,-0.01,0.002,48.92,-48.92
3102,32915,-0.15,-1.55,0.005,-0.14,-1.96,-0.019,0.03,0.04,0.01,-0.01,0.003,46.723,-46.723
3103,32927,-0.15,-1.55,0.005,-0.14,-1.96,0.0,-0.03,0.09,0.01,-0.01,0.003,48.92,-48.92
3104,32938,0.17,-1.35,0.005,0.54,-1.12,0.001,-0.07,0.14,0.01,-0.01,0.002,28.678,-28.678
3105,32948,0.15,-1.03,0.007,0.25,-1.13,0.007,-0.13,0.19,0.01,-0.0,0.002,46.723,-46.723
3106,32958,-0.3,-0.59,0.007,0.25,-1.13,0.007,-0.17,0.24,0.0,-0.0,0.002,64.751,-64.751
3107,32969,-0.3,-0.59,0.012,-0.27,-0.44,0.011,-0.21,0.23,0.0,-0.0,0.002,46.723,-46.723
3108,32979,-0.03,-0.12,0.007,-0.13,-0.2,0.009,-0.27,0.27,-0.0,0.0,0.002,46.723,-46.723
3109,32989,-0.18,0.39,0.007,0.31,0.55,0.009,-0.3,0.37,-0.0,0.01,0.002,62.554,-62.554
3110,33000,-0.18,0.39,-0.001,0.31,0.55,0.009,-0.44,0.44,-0.01,0.01,0.002,40.134,-40.134
3111,33010,-0.18,0.62,0.024,0.33,0.64,0.021,-0.58,0.47,-0.02,0.01,0.002,37.954,-37.954
3112,33020,0.54,1.64,0.024,-0.06,0.98,0.021,-0.62,0.48,-0.02,0.02,0.002,37.954,-37.954
3113,33031,0.54,1.64,0.035,-0.06,0.98,0.023,-0.65,0.48,-0.03,0.02,0.002,40.134,-40.134
3114,33041,-0.08,0.82,0.002,0.39,1.2,0.005,-0.52,0.25,-0.02,0.01,0.002,44.527,-44.527
3115,33051,-0.16,0.91,0.002,-0.32,0.61,0.005,-0.31,-0.04,-0.02,0.01,0.002,44.527,-44.527
3116,33062,-0.16,0.91,0.002,-0.32,0.61,0.008,-0.17,-0.09,-0.02,0.0,0.003,62.554,-62.554
3117,33072,0.18,0.23,-0.002,0.35,0.38,0.01,0.06,-0.14,-0.01,0.0,0.002,62.554,-62.554
3118,33082,0.07,0.53,-0.002,0.35,0.38,0.01,0.19,-0.24,-0.0,-0.0,0.003,64.751,-64.751
3119,33093,0.07,0.53,0.014,0.22,0.55,0.023,0.22,-0.32,-0.0,-0.01,0.002,24.302,-24.302
3120,33103,-0.46,0.77,0.015,-0.38,0.58,0.015,0.23,-0.33,-0.0,-0.01,0.002,42.33,-42.33
3121,33113,0.57,0.57,0.015,-0.34,0.23,0.015,0.21,-0.27,-0.0,-0.01,0.002,42.33,-42.33
3122,33124,0.57,0.57,0.016,-0.34,0.23,0.013,0.24,-0.28,-0.0,-0.01,0.002,80.599,-80.599
3123,33134,0.0,0.92,-0.01,0.09,0.65,0.013,0.27,-0.28,-0.0,-0.01,0.002,80.599,-80.599
3124,33144,-0.33,1.06,-0.01,-0.01,0.92,0.013,0.29,-0.26,0.0,-0.01,0.002,44.527,-44.527
3125,33155,-0.33,1.06,0.002,-0.01,0.92,0.016,0.32,-0.25,0.0,-0.01,0.002,64.751,-64.751
3126,33165,-0.14,0.68,-0.001,-0.51,0.5,0.005,0.33,-0.18,0.0,-0.01,0.003,64.751,-64.751
3127,33175,0.06,0.47,-0.001,-0.11,0.04,0.005,0.34,-0.2,0.01,-0.01,0.002,64.751,-64.751
3128,33186,0.06,0.47,-0.029,-0.11,0.04,-0.014,0.41,-0.23,0.01,-0.01,0.002,60.375,-60.375
3129,33196,-0.17,0.31,-0.036,0.19,0.14,0.005,0.67,-0.37,0.03,-0.02,0.002,42.33,-42.33
3130,33206,0.15,0.17,-0.036,0.11,-0.29,0.005,0.64,-0.49,0.03,-0.04,0.001,44.527,-44.527
3131,33217,0.15,0.17,-0.015,0.11,-0.29,0.015,0.58,-0.57,0.04,-0.04,0.002,44.527,-44.527
3132,33228,0.2,-0.35,-0.023,-0.08,-0.84,0.007,0.6,-0.66,0.04,-0.06,0.002,64.751,-64.751
3133,33238,-0.14,-0.72,-0.028,-0.19,-0.99,0.007,0.62,-0.4,0.05,-0.05,0.002,62.554,-62.554
3134,33248,-0.14,-0.72,-0.028,-0.19,-0.99,0.013,0.6,-0.53,0.06,-0.06,0.002,62.554,-62.554
3135,33259,0.28,-0.67,-0.027,0.37,-0.88,0.001,0.46,-0.48,0.05,-0.06,0.002,62.554,-62.554
3136,33269,-0.02,-0.24,-0.027,0.47,-0.92,0.001,0.39,-0.36,0.05,-0.05,0.002,60.375,-60.375
3137,33279,-0.02,-0.24,-0.031,0.47,-0.92,0.012,0.36,-0.39,0.05,-0.06,0.002,62.554,-62.554
3138,33290,-0.15,-0.19,0.004,0.85,-0.53,0.035,0.35,-0.41,0.05,-0.06,0.002,46.723,-46.723
3139,33300,0.69,-0.35,0.004,0.34,-0.66,0.035,0.21,-0.12,0.05,-0.05,0.002,46.723,-46.723
3140,33310,0.69,-0.35,0.023,0.34,-0.66,0.029,0.12,-0.07,0.05,-0.05,0.002,44.527,-44.527
3141,33321,-0.64,-0.49,-0.01,-0.55,-0.8,0.017,-0.08,0.03,0.04,-0.05,0.002,48.92,-48.92
3142,33331,0.0,-0.7,-0.01,-0.36,-0.94,0.017,-0.17,0.16,0.04,-0.04,0.002,48.92,-48.92
3143,33341,0.0,-0.7,-0.012,-0.36,-0.94,0.015,-0.18,0.19,0.04,-0.04,0.002,48.92,-48.92
3144,33352,0.06,-0.01,-0.023,0.76,-0.21,0.007,-0.44,0.33,0.03,-0.04,0.002,48.92,-48.92
3145,33362,0.18,-0.04,-0.023,-0.64,-0.24,0.007,-0.49,0.55,0.03,-0.03,0.002,66.947,-66.947
3146,33373,0.18,-0.04,-0.005,-0.64,-0.24,0.024,-0.68,0.77,0.02,-0.02,0.002,26.482,-26.482
3147,33383,-0.91,-1.02,-0.029,-0.08,-1.0,0.008,-0.86,1.0,0.01,-0.01,0.001,44.527,-44.527
3148,33393,0.48,-0.93,-0.029,-0.38,-1.32,0.008,-0.95,1.11,0.0,0.0,0.002,46.723,-46.723
3149,33404,0.48,-0.93,-0.011,-0.38,-1.32,0.037,-0.79,1.01,0.0,0.01,0.002,46.723,-46.723
3150,33414,0.31,-0.95,-0.032,0.48,-1.53,0.016,-0.73,0.83,-0.0,0.01,0.002,46.723,-46.723
3151,33424,0.09,-0.43,-0.022,0.22,-1.12,0.016,-0.72,0.72,-0.01,0.01,0.002,46.723,-46.723
3152,33434,0.09,-0.43,-0.022,0.22,-1.12,0.043,-0.56,0.49,-0.01,0.01,0.003,51.099,-51.099
3153,33445,0.13,-0.49,-0.005,-0.14,-1.15,0.046,-0.42,0.57,-0.0,0.01,0.003,71.34,-71.34
3154,33455,-0.08,-0.33,-0.013,0.06,-1.07,0.046,-0.31,0.36,-0.01,0.01,0.002,71.34,-71.34
3155,33465,-0.08,-0.33,-0.013,0.06,-1.07,0.033,-0.36,0.31,-0.01,0.01,0.002,69.144,-69.144
3156,33476,-0.09,-0.92,-0.01,-0.34,-1.16,0.033,-0.27,0.31,-0.01,0.01,0.002,66.947,-66.947
3157,33486,-0.44,-1.26,-0.027,1.26,-1.76,0.033,-0.19,0.1,-0.01,0.01,0.003,46.723,-46.723
3158,33496,-0.44,-1.26,-0.027,1.26,-1.76,-0.023,-0.06,-0.11,-0.01,0.01,0.002,46.723,-46.723
3159,33507,1.29,-0.33,-0.01,2.02,-1.38,0.026,-0.02,0.02,-0.01,0.01,0.002,84.992,-84.992
3160,33517,0.85,-0.25,0.032,0.97,-0.96,0.033,0.08,0.02,-0.01,0.01,0.002,62.554,-62.554
3161,33527,-0.35,-0.23,0.032,0.97,-0.96,0.033,0.0,0.12,-0.01,0.02,0.003,62.554,-62.554
3162,33538,-0.35,-0.23,0.038,0.62,-0.93,0.072,-0.11,0.23,-0.02,0.03,0.002,62.554,-62.554
3163,33548,-1.37,-0.13,0.064,-3.61,-1.36,0.096,-0.08,0.15,-0.03,0.03,0.002,46.723,-46.723
3164,33558,-0.26,-0.58,0.064,-3.61,-1.36,0.096,-0.29,0.23,-0.04,0.04,0.002,64.751,-64.751
3165,33569,-0.26,-0.58,-0.049,-1.34,-1.31,-0.098,-0.45,0.43,-0.05,0.05,0.002,64.751,-64.751
3166,33579,-0.51,-0.26,-0.108,3.39,-0.53,-0.057,-0.61,0.68,-0.06,0.07,0.002,46.723,-46.723
3167,33589,0.84,-0.57,0.048,-0.91,-1.28,-0.057,-0.66,0.69,-0.06,0.07,0.003,44.527,-44.527
3168,33599,0.84,-0.57,0.048,-0.91,-1.28,0.059,-0.95,0.89,-0.08,0.08,0.002,60.375,-60.375
3169,33610,0.16,-0.27,0.01,1.25,-0.78,-0.071,-1.04,1.0,-0.09,0.09,0.002,60.375,-60.375
3170,33620,0.38,-0.63,0.024,0.28,-1.02,-0.071,-1.1,0.99,-0.1,0.1,0.002,42.33,-42.33
3171,33630,0.38,-0.63,0.024,0.28,-1.02,-0.063,-1.18,1.01,-0.11,0.1,0.003,62.554,-62.554
3172,33641,0.31,-0.24,0.043,-0.42,-0.4,-0.049,-1.12,1.06,-0.12,0.12,0.002,62.554,-62.554
3173,33651,-0.62,0.07,0.043,-0.64,0.16,-0.049,-0.98,0.77,-0.12,0.11,0.003,62.554,-62.554
3174,33661,-0.62,0.07,0.02,-0.64,0.16,-0.059,-0.94,0.73,-0.12,0.11,0.003,44.527,-44.527
3175,33672,-0.44,-0.04,-0.003,-0.43,-0.31,-0.058,-0.74,0.65,-0.12,0.12,0.002,62.554,-62.554
3176,33682,-0.2,0.6,-0.003,-0.37,-0.12,-0.058,-0.71,0.47,-0.12,0.11,0.003,40.134,-40.134
3177,33692,-0.2,0.6,-0.002,-0.37,-0.12,-0.037,-0.55,0.3,-0.12,0.11,0.002,40.134,-40.134
3178,33703,0.32,-0.11,-0.031,0.66,-0.38,-0.053,-0.26,0.1,-0.12,0.11,0.002,42.33,-42.33
3179,33713,0.84,0.59,-0.02,2.13,-0.03,-0.053,0.1,-0.4,-0.1,0.09,0.002,60.375,-60.375
3180,33723,0.84,0.59,-0.02,2.13,-0.03,-0.081,0.46,-0.59,-0.09,0.08,0.002,80.599,-80.599
3181,33734,0.83,0.89,0.057,-0.25,0.39,-0.033,0.58,-0.72,-0.09,0.08,0.001,62.554,-62.554
3182,33744,-0.74,1.11,0.057,-1.05,0.92,-0.033,0.76,-0.64,-0.08,0.08,0.002,64.751,-64.751
3183,33755,-0.74,1.11,0.036,-1.05,0.92,-0.019,1.03,-0.96,-0.07,0.06,0.001,62.554,-62.554
3184,33766,-0.31,0.87,0.015,-0.55,0.47,-0.023,1.2,-1.15,-0.06,0.05,0.002,60.375,-60.375
3185,33776,-0.19,0.52,-0.003,-0.08,0.59,-0.023,1.28,-1.22,-0.05,0.04,0.001,60.375,-60.375
3186,33786,-0.19,0.52,-0.003,-0.08,0.59,-0.032,1.41,-1.18,-0.04,0.04,0.001,62.554,-62.554
3187,33797,0.22,0.41,0.001,-0.36,0.52,-0.025,1.41,-1.23,-0.03,0.03,0.002,62.554,-62.554
3188,33807,0.06,0.27,-0.004,0.12,-0.14,-0.025,1.17,-1.21,-0.03,0.02,0.002,22.106,-22.106
3189,33817,0.06,0.27,-0.004,0.12,-0.14,-0.025,1.11,-0.96,-0.03,0.02,0.002,40.134,-40.134
3190,33828,-0.16,-0.16,-0.007,0.15,-0.14,-0.004,0.95,-0.85,-0.03,0.02,0.002,62.554,-62.554
3191,33838,0.0,-0.09,-0.007,0.43,-0.15,-0.013,0.82,-0.77,-0.02,0.02,0.002,46.723,-46.723
3192,33848,0.25,0.08,-0.007,0.43,-0.15,-0.013,0.73,-0.51,-0.02,0.02,0.002,46.723,-46.723
3193,33859,0.25,0.08,0.001,0.32,0.06,0.003,0.63,-0.63,-0.01,0.01,0.002,42.33,-42.33
3194,33869,-0.03,0.63,0.003,0.05,0.71,0.001,0.47,-0.49,-0.01,0.01,0.002,64.751,-64.751
3195,33879,0.15,0.8,0.003,0.05,0.71,0.001,0.43,-0.34,-0.01,0.0,0.002,64.751,-64.751
3196,33889,0.15,0.8,0.004,0.15,0.68,0.004,0.32,-0.39,-0.0,-0.0,0.002,64.751,-64.751
3197,33899,0.04,0.92,0.008,-0.04,0.94,0.004,0.23,-0.29,0.0,-0.01,0.002,44.527,-44.527
3198,33909,0.04,0.92,0.008,-0.04,0.94,0.0,0.12,-0.1,0.0,-0.01,0.002,46.723,-46.723
3199,33919,-0.01,0.9,0.002,-0.03,0.89,0.0,0.13,-0.32,0.0,-0.01,0.001,66.947,-66.947
3200,33929,-0.04,0.68,0.004,0.03,0.49,0.0,0.14,-0.27,0.01,-0.02,0.001,66.947,-66.947
3201,33939,-0.04,0.68,0.004,0.03,0.49,0.0,-0.01,-0.28,0.01,-0.02,0.002,46.723,-46.723
3202,33950,0.0,0.32,0.003,0.07,0.35,-0.001,-0.05,0.01,0.01,-0.01,0.002,46.723,-46.723
3203,33960,-0.06,0.13,-0.002,0.02,0.12,-0.004,-0.06,-0.01,0.01,-0.02,0.002,46.723,-46.723
3204,33970,0.04,-0.13,-0.002,0.02,0.12,-0.004,-0.01,-0.03,0.01,-0.02,0.002,48.92,-48.92
3205,33981,0.04,-0.13,0.0,0.06,-0.05,-0.007,0.02,-0.04,0.01,-0.02,0.002,48.92,-48.92
3206,33991,0.0,-0.21,-0.005,0.03,-0.28,-0.004,0.09,-0.03,0.01,-0.02,0.002,46.723,-46.723
3207,34001,0.01,-0.46,-0.005,0.03,-0.28,-0.004,0.09,0.01,0.01,-0.01,0.002,46.723,-46.723
3208,34012,0.01,-0.46,-0.003,0.06,-0.53,0.0,-0.04,0.0,0.01,-0.01,0.003,69.144,-69.144
3209,34022,-0.15,-0.46,0.001,-0.08,-0.53,0.003,0.01,0.11,0.01,-0.01,0.003,55.492,-55.492
3210,34032,0.03,-0.14,0.001,-0.08,-0.53,0.003,-0.14,0.26,0.0,-0.01,0.003,-25.456,25.456
3211,34043,0.03,-0.14,-0.007,0.35,-0.2,0.008,-0.16,0.26,0.0,-0.0,0.004,64.751,-64.751
3212,34053,0.24,0.04,0.0,0.16,-0.01,0.011,-0.19,0.38,0.0,-0.0,0.003,66.947,-66.947
3213,34063,-0.12,0.0,0.0,0.22,-0.06,0.011,-0.22,0.32,-0.0,0.0,0.002,44.527,-44.527
3214,34074,-0.12,0.0,0.001,0.22,-0.06,-0.022,-0.23,0.35,-0.0,0.0,0.003,84.992,-84.992
3215,34085,-0.06,-0.12,0.011,0.02,-0.15,-0.035,-0.21,0.35,-0.0,0.0,0.004,66.947,-66.947
3216,34095,0.0,-0.32,0.008,0.06,-0.33,-0.035,-0.18,0.29,-0.0,0.0,0.002,62.554,-62.554
